"Data d'inizio";"Data di conclusione";"Rapporto completo";"Stato";"Titolo";"Descrizione";"Livello dell'attività";"Causa";"Tipo di progetto";"Attività distintiva";"Finanziata con il contributo della LCIF";"Persone servite";"Persone servite - Limite massimo";"Totale volontari";"Totale ore di servizio";"Total Volunteer Hours - Capped";"Totale fondi donati Valuta";"Totale fondi donati";"Total Funds Donated (USD) - Capped";"Donazione alla LCIF";"Organizzazione beneficiata";"Totale fondi raccolti Valuta";"Totale fondi raccolti";"Total Funds Raised (USD) - Capped";"Alberi piantati/curati";"Creato da: Nome completo";"ID attività di servizio";"Zona dello sponsor";"Circoscrizione sponsor";"Sponsor: ID del profilo";"Sponsor: ID dell?organizzazione di appartenenza";"Sponsor: Parent Parent Id";"MD sponsor";"Distretto sponsor";"Sponsor: Nome account"
"10/02/2026";"10/02/2026";"1";"Comunicato";"BLSD E UN AIUTO A LORENZO";"Formazione BLSD teorica e pratica. Raccolta fondi per Lorenzo, adolescente affetto da leucemia mieloide, per intervento chirurgico all'estero, che gli consenta di deambulare autonomamente.";"Lions Club";"Altro servizio umanitario";"Salute mentale e benessere";"0";"0";"27";"27";"6";"54,00";"54,00";"USD";"1186,85";"1186,85";"0";"";"USD";"1305,53";"1305,53";"";"Monia Pesci";"SA-08958031";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"21/02/2026";"22/02/2026";"1";"Comunicato";"MULTIDISTRETTUALE LEO CLUB - CENA A PALAZZO VECCHIO";"Multidistrettuale Leo Club, cena a Palazzo Vecchio";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"17";"102,00";"102,00";"";"";"0,00";"0";"Fondazione Zia Caterina";"";"";"0,00";"";"Monia Pesci";"SA-08993642";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"18/04/2026";"24/04/2026";"1";"Comunicato";"Casa green per l'ambiente";"Lezione sulla casa green per tutelare l'ambiente";"Lions Club";"Ambiente";"Altro";"0";"0";"33";"33";"16";"48,00";"48,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Monia Pesci";"SA-09346795";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"13/05/2026";"13/05/2026";"1";"Comunicato";"Consiglio Direttivo";"Riunione Consiglio Direttivo";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"7";"466,00";"466,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Monia Pesci";"SA-09498141";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"21/04/2026";"21/04/2026";"1";"Comunicato";"Consiglio Direttivo Straordinario";"Riunione straordinaria Consiglio Direttivo";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"6";"4,00";"4,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Monia Pesci";"SA-09498177";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"22/04/2026";"22/04/2026";"1";"Comunicato";"Riunione di Circoscrizione";"Riunione di Circoscrizione";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"3";"9,00";"9,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Monia Pesci";"SA-09498211";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"21/03/2026";"21/03/2026";"1";"Comunicato";"Medici in Piazza a Bagno a Ripoli";"Medici in Piazza a Bagno a Ripoli a per screening ed esami medici";"Lions Club";"Diabete";"Screening per il diabete di tipo 2";"0";"0";"60";"60";"10";"68,00";"68,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Monia Pesci";"SA-09498249";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"05/03/2026";"05/03/2026";"1";"Comunicato";"Spettacolo di varietà c/o Teatro Cartiere Carrara";"Spettacolo di varietà c/o Teatro Cartiere Carrara per raccolta fondi per Fondazione Zia Caterina e ISPRO";"Lions Club";"Altro servizio umanitario";"Altro";"0";"0";"";"0";"";"";"0,00";"EUR";"2,36";"2,79";"0";"Fondazione Zia Caterina e ISPRO";"EUR";"2000,00";"2362,45";"";"Monia Pesci";"SA-09498399";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"01/04/2026";"01/04/2026";"1";"Comunicato";"Consiglio Direttivo e Assemblea delle Candidature presso Salone Picchiani";"Consiglio Direttivo e Assemblea delle Candidature dei futuri Officers";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"16";"48,00";"48,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Monia Pesci";"SA-09498510";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"08/04/2026";"08/04/2026";"1";"Comunicato";"RIUNIONE PER LE ELEZIONI ANNUALI E LA SELEZIONE DEI DELEGATI DI CLUB E DEI SOSTITUTI AVENTI DIRITTO DI VOTO AL CONGRESSO DISTRETTUALE";"RIUNIONE PER LE ELEZIONI ANNUALI E LA SELEZIONE DEI DELEGATI DI CLUB E DEI SOSTITUTI AVENTI DIRITTO DI VOTO AL CONGRESSO DISTRETTUALE";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"21";"31,50";"31,50";"";"";"0,00";"0";"";"";"";"0,00";"";"Monia Pesci";"SA-09498586";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"09/05/2026";"09/05/2026";"1";"Comunicato";"Medici in Piazza della Repubblica";"Medici in Piazza della Repubblica per la prevenzione e lo screenig oncologici";"Lions Club";"Altro servizio umanitario";"Attività per altri servizi sanitari";"0";"0";"1";"1";"2";"2,00";"2,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Monia Pesci";"SA-09498694";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"10/12/2025";"10/12/2025";"1";"Comunicato";"Cena degli Auguri c/o ristorante La Loggia";"Cena degli Auguri c/o ristorante La Loggia con riunione Consiglio Direttivo con Governatore e suo staff ed entrata nuovi soci";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"100";"600,00";"600,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Monia Pesci";"SA-09515062";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"04/09/2025";"04/09/2025";"1";"Comunicato";"Questionario ISTAT";"Questionario ISTAT per il Club";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"1";"1,00";"1,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Monia Pesci";"SA-09514081";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"13/09/2025";"13/09/2025";"1";"Comunicato";"1° Riunione Consultiva Distrettuale Chiusi";"1° Riunione Consultiva Distrettuale Chiusi";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"4";"20,00";"20,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Monia Pesci";"SA-09514113";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"17/09/2025";"17/09/2025";"1";"Comunicato";"Consiglio Direttivo";"Consiglio Direttivo";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"6";"6,00";"6,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Monia Pesci";"SA-09514175";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"20/09/2025";"20/09/2025";"1";"Comunicato";"Insieme costruiamo oggi la pace di domani";"Firma del protocollo ""La cultura della relazione per la nuova comunità globale di pace"" tra Lions International Distretto 108La-Toscana e Rondine Cittadella della Pace c/o Salone dei Cinquecento in Palazzo Vecchio Firenze";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"5";"15,00";"15,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Monia Pesci";"SA-09514195";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"24/09/2025";"24/09/2025";"1";"Comunicato";"Cena di apertura dell'annata lionistica del Club c/o RARI CONCEPT BISTRO'";"Cena di apertura dell'annata lionistica del Club c/o RARI CONCEPT BISTRO'";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"60";"300,00";"300,00";"";"";"0,00";"0";"";"EUR";"65,00";"75,72";"";"Monia Pesci";"SA-09514253";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"23/10/2025";"23/10/2025";"1";"Comunicato";"Calendario Lions 2026 per sostenere il progetto ""Lemons in the Room"" (visori per i bambini del Meyer)";"Fotografie per il Calendario Lions 2026 per sostenere il progetto ""Lemons in the Room"" (visori per i bambini del Meyer) con apericena c/o La Tana dei Supereroi";"Lions Club";"Altro servizio umanitario";"Attività per altri servizi sanitari";"0";"0";"3000";"3000";"20";"60,00";"60,00";"EUR";"100,00";"117,20";"0";"Fondazione Zia Caterina";"EUR";"190,00";"222,68";"";"Monia Pesci";"SA-09514390";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"12/11/2025";"12/11/2025";"1";"Comunicato";"Consiglio Direttivo";"Consiglio Direttivo";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"6";"6,00";"6,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Monia Pesci";"SA-09514618";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"24/11/2025";"24/11/2025";"1";"Comunicato";"Riunione Zoom GLT";"Riunione Zoom GLT per approfondimenti sul Lion Portal";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"1";"3,00";"3,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Monia Pesci";"SA-09514636";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"15/11/2025";"15/11/2025";"1";"Comunicato";"Giornata Nazionale della Colletta Alimentare";"Giornata Nazionale della Colletta Alimentare (Banco Alimentare) c/o Conad Via Zanella";"Lions Club";"Fame";"Evento di distribuzione di alimenti alla comunità";"0";"0";"500";"500";"3";"9,00";"9,00";"EUR";"50,00";"57,91";"0";"";"EUR";"50,00";"57,91";"";"Monia Pesci";"SA-09514935";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"25/11/2025";"25/11/2025";"1";"Comunicato";"Dimmi che mangi e ti dirò chi sei";"Serata di beneficienza e sensibilizzazione a stile di vita sano con apericena a base di vino, olio, miele, marmellata ed altri prodotti sani del nostro territorio e relazione su api e miele c/o Fondazione Zia Caterina";"Lions Club";"Altro servizio umanitario";"Salute mentale e benessere";"0";"0";"40";"40";"40";"160,00";"160,00";"EUR";"300,00";"347,48";"0";"Fondazione Zia Caterina";"EUR";"600,00";"694,96";"";"Monia Pesci";"SA-09514983";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"01/12/2025";"01/12/2025";"1";"Comunicato";"Consiglio Direttivo";"Consiglio Direttivo";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"11";"11,00";"11,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Monia Pesci";"SA-09515049";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"17/12/2025";"17/12/2025";"1";"Comunicato";"Aperitivo Gruppo Operativo Officer c/o Serafini";"Aperitivo Gruppo Operativo Officer c/o Serafini";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"5";"10,00";"10,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Monia Pesci";"SA-09515186";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"04/10/2025";"05/10/2025";"1";"Comunicato";"1° Salone Nazionale del Libro Lions";"1° Salone Nazionale del Libro Lions c/o Unahotels Bologna Fiera, partecipante Patrizia Mauro con il romanzo ""L'impronta della gheparda""";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"1";"16,00";"16,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Monia Pesci";"SA-09515228";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"27/05/2026";"27/05/2026";"1";"Comunicato";"""Case green e sostenibilità - chiedi all'Ingegnere""";"Evento formativo su sostenibilità abitativa e ambiente presso lo Stadio Artemio Franchi con piccolo aperitivo";"Lions Club";"Ambiente";"Sensibilizzazione e istruzione e advocacy";"0";"0";"12";"12";"12";"36,00";"36,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Monia Pesci";"SA-09535538";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"27/05/2026";"27/05/2026";"1";"Comunicato";"Consiglio Direttivo";"Consiglio Direttivo";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"9";"4,50";"4,50";"";"";"0,00";"0";"";"";"";"0,00";"";"Monia Pesci";"SA-09535614";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"29/01/2026";"29/01/2026";"1";"Comunicato";"Lions in piazza - Coordinamento";"Coordinamento interclub per organizzazione Lions in piazza 21 marzo 2026 a Bagno a Ripoli FI";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"1";"2,00";"2,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Claudio Iacono";"SA-09579720";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"20/04/2026";"20/04/2026";"1";"Comunicato";"I Lions per i Lemons";"Raccolta fondi per acquisto visori da donare al Meyer presso Villa Olmi";"Lions Club";"Altro servizio umanitario";"Attività per altri servizi sanitari";"0";"0";"";"0";"";"";"0,00";"EUR";"1145,00";"1321,59";"0";"Ospedale Meyer";"EUR";"1145,00";"1321,59";"";"Monia Pesci";"SA-09579870";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"16/02/2026";"16/02/2026";"1";"Comunicato";"Lions in piazza - Coordinamento";"Coordinamento interclub per organizzazione Lions in piazza 21 marzo 2026 a Bagno a Ripoli FI";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"1";"2,00";"2,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Claudio Iacono";"SA-09579737";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"02/03/2026";"02/03/2026";"1";"Comunicato";"Lions in piazza - Coordinamento";"Coordinamento interclub per organizzazione Lions in piazza 21 marzo 2026 a Bagno a Ripoli FI";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"2";"4,00";"4,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Claudio Iacono";"SA-09579754";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"02/03/2026";"02/03/2026";"1";"Comunicato";"Cena conviviale Lions Club Bagno a Ripoli";"Cena conviviale ospite del Lions Club Bagno a Ripoli presso Villa Tolomei a Firenze";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"2";"8,00";"8,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Claudio Iacono";"SA-09579796";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"09/03/2026";"09/03/2026";"1";"Comunicato";"Lions in piazza - Coordinamento";"Coordinamento interclub per organizzazione Lions in piazza 21 marzo 2026 a Bagno a Ripoli FI";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"1";"2,00";"2,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Claudio Iacono";"SA-09579806";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"12/03/2026";"12/03/2026";"1";"Comunicato";"Convegno su endometriosi presso Hotel Columbus Firenze";"Convegno su endometriosi presso Hotel Columbus a Firenze";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"3";"12,00";"12,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Claudio Iacono";"SA-09579815";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"24/03/2026";"24/03/2026";"1";"Comunicato";"Cena raccolta fondi per la famiglia del socio Andrea Brini";"Cena raccolta fondi per la famiglia del socio Andrea Brini del Lions Club Le Signe presso Golf Club le Pavoniere a Prato";"Lions Club";"Altro servizio umanitario";"Assistenza a un individuo";"0";"0";"";"0";"";"";"0,00";"";"";"0,00";"0";"";"EUR";"200,00";"236,24";"";"Claudio Iacono";"SA-09579833";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"18/04/2026";"18/04/2026";"1";"Comunicato";"Distrettuale presso il Principino a Viareggio LU";"Congresso distrettuale presso Il principino a Viareggio";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"2";"12,00";"12,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Claudio Iacono";"SA-09579863";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"16/05/2026";"16/05/2026";"1";"Comunicato";"Elezioni distretto 108 LA";"Congresso per elezione dei rappresentanti del distretto 108 LA";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"3";"24,00";"24,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Claudio Iacono";"SA-09579877";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"19/05/2026";"19/05/2026";"1";"Comunicato";"Footgolf challenge";"Riunione con amministratore delegato banca Ifigest per sponsorizzazione dell'evento Footgolf challenge del 06/06/2026 per raccolta fondi per Fondazione Zia Caterina";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"1";"2,00";"2,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Claudio Iacono";"SA-09579886";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"17/05/2026";"17/05/2026";"1";"Comunicato";"Footgolf challenge";"Riunione organizzativa dell'evento Footgolf challenge del 06/06/2026 per raccolta fondi per Fondazione Zia Caterina";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"1";"2,00";"2,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Claudio Iacono";"SA-09579893";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"03/06/2026";"03/06/2026";"1";"Comunicato";"Riunione per organizzazione serata Footgolf 6.6.26";"Riunione per organizzazione serata Footgolf 6.6.26";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"3";"3,00";"3,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Monia Pesci";"SA-09579938";"Zone: D";"2° Circoscrizione";"001Ns00000EDfgoIAD";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"Firenze Filippo Neri"
"15/09/2025";"15/09/2025";"1";"Comunicato";"Consiglio Direttivo e Caminetto";"presentazione conviviali ed eventi del primo semestre , spese varie da approvare in Consiglio";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"19";"90,00";"90,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Linda Longo";"SA-07621080";"Zone: A";"1° circoscrizione";"001Ns00000EDHQNIA5";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIRENZE GIOTTO"
"05/07/2025";"05/07/2025";"1";"Comunicato";"Riunione delle cariche";"Presentazione del Governatore della nuova annata Lionistica 2025-2026 G. Tuccinardi e del suo programma.";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"15";"100,00";"100,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Linda Longo";"SA-07624549";"Zone: A";"1° circoscrizione";"001Ns00000EDHQNIA5";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIRENZE GIOTTO"
"07/07/2025";"07/07/2025";"1";"Comunicato";"Caminetto e Consiglio Direttivo";"Pirmo Consiglio Direttivo e Primo Caminetto alla guida della Presidente O. Viliani";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"12";"80,00";"80,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Linda Longo";"SA-07624571";"Zone: A";"1° circoscrizione";"001Ns00000EDHQNIA5";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIRENZE GIOTTO"
"13/09/2025";"13/09/2025";"1";"Comunicato";"Prima Riunione Consultiva Distrettuale";"presentazione dei Service Distrettuali";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"11";"80,00";"80,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Linda Longo";"SA-07978318";"Zone: A";"1° circoscrizione";"001Ns00000EDHQNIA5";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIRENZE GIOTTO"
"20/09/2025";"20/09/2025";"1";"Comunicato";"Costruiamo oggi la pace d domani";"firma di protocollo d'intesa tra Il Governatore del Distretto 108La Gilberta Tuccinardi e Rondine citta della Pace.";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"8";"50,00";"50,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Linda Longo";"SA-08024950";"Zone: A";"1° circoscrizione";"001Ns00000EDHQNIA5";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIRENZE GIOTTO"
"06/10/2025";"06/10/2025";"1";"Comunicato";"Spettacolo Teatrale Compromessi Sposi";"a favore di CUAMM medici in Africa che assistono bambini e donne";"Lions Club";"Fame";"Iniziative contro la fame a favore di donne e bambini";"0";"0";"1000";"1000";"15";"500,00";"500,00";"EUR";"3760,00";"4406,70";"0";"Cuamm";"EUR";"3760,00";"4406,70";"";"Linda Longo";"SA-08139229";"Zone: A";"1° circoscrizione";"001Ns00000EDHQNIA5";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIRENZE GIOTTO"
"13/10/2025";"13/10/2025";"1";"Comunicato";"Conviviale con Concerto";"Concerto del dott De Vito di musiche di importanti Film che hanno fatto storia";"Lions Club";"Amministrazione";"Attività di rafforzamento del club";"0";"0";"";"0";"17";"100,00";"100,00";"";"";"0,00";"0";"";"";"";"0,00";"";"Linda Longo";"SA-08196306";"Zone: A";"1° circoscrizione";"001Ns00000EDHQNIA5";"001Ns00000EDgRMIA1";"001Ns00000EDcoVIAT";"Multiple District 108";"District 108 LA";"FIRENZE GIOTTO"
